sentid	pairid	comparison	sentence	ROI	verb	freq_bin	frequency	NP1	NP2	pronoun
376	188	unexpected	David affronted Sarah because she	4	affronted	high	30	David	Sarah	she
377	189	expected	Sarah affronted John because she	4	affronted	high	30	Sarah	John	she
378	189	unexpected	David affronted John because she	4	affronted	high	30	David	John	she
379	190	expected	Sarah affronted David because she	4	affronted	high	30	Sarah	David	she
380	190	unexpected	John affronted David because she	4	affronted	high	30	John	David	she
381	191	expected	Sarah affronted Mary because she	4	affronted	high	30	Sarah	Mary	she
382	191	unexpected	John affronted Mary because she	4	affronted	high	30	John	Mary	she
383	192	expected	Sarah affronted Mary because she	4	affronted	high	30	Sarah	Mary	she
384	192	unexpected	David affronted Mary because she	4	affronted	high	30	David	Mary	she
385	193	expected	John aggravated David because he	4	aggravated	low	7	John	David	he
386	193	unexpected	Mary aggravated David because he	4	aggravated	low	7	Mary	David	he
387	194	expected	John aggravated David because he	4	aggravated	low	7	John	David	he
388	194	unexpected	Sarah aggravated David because he	4	aggravated	low	7	Sarah	David	he
389	195	expected	John aggravated Mary because he	4	aggravated	low	7	John	Mary	he
390	195	unexpected	Sarah aggravated Mary because he	4	aggravated	low	7	Sarah	Mary	he
391	196	expected	John aggravated Sarah because he	4	aggravated	low	7	John	Sarah	he
392	196	unexpected	Mary aggravated Sarah because he	4	aggravated	low	7	Mary	Sarah	he
393	197	expected	David aggravated John because he	4	aggravated	low	7	David	John	he
394	197	unexpected	Mary aggravated John because he	4	aggravated	low	7	Mary	John	he
395	198	expected	David aggravated John because he	4	aggravated	low	7	David	John	he
396	198	unexpected	Sarah aggravated John because he	4	aggravated	low	7	Sarah	John	he
397	199	expected	David aggravated Mary because he	4	aggravated	low	7	David	Mary	he
398	199	unexpected	Sarah aggravated Mary because he	4	aggravated	low	7	Sarah	Mary	he
399	200	expected	David aggravated Sarah because he	4	aggravated	low	7	David	Sarah	he
400	200	unexpected	Mary aggravated Sarah because he	4	aggravated	low	7	Mary	Sarah	he
401	201	expected	Mary aggravated John because she	4	aggravated	low	7	Mary	John	she
402	201	unexpected	David aggravated John because she	4	aggravated	low	7	David	John	she
403	202	expected	Mary aggravated David because she	4	aggravated	low	7	Mary	David	she
404	202	unexpected	John aggravated David because she	4	aggravated	low	7	John	David	she
405	203	expected	Mary aggravated Sarah because she	4	aggravated	low	7	Mary	Sarah	she
406	203	unexpected	John aggravated Sarah because she	4	aggravated	low	7	John	Sarah	she
407	204	expected	Mary aggravated Sarah because she	4	aggravated	low	7	Mary	Sarah	she
408	204	unexpected	David aggravated Sarah because she	4	aggravated	low	7	David	Sarah	she
409	205	expected	Sarah aggravated John because she	4	aggravated	low	7	Sarah	John	she
410	205	unexpected	David aggravated John because she	4	aggravated	low	7	David	John	she
411	206	expected	Sarah aggravated David because she	4	aggravated	low	7	Sarah	David	she
412	206	unexpected	John aggravated David because she	4	aggravated	low	7	John	David	she
413	207	expected	Sarah aggravated Mary because she	4	aggravated	low	7	Sarah	Mary	she
414	207	unexpected	John aggravated Mary because she	4	aggravated	low	7	John	Mary	she
415	208	expected	Sarah aggravated Mary because she	4	aggravated	low	7	Sarah	Mary	she
416	208	unexpected	David aggravated Mary because she	4	aggravated	low	7	David	Mary	she
417	209	expected	John agitated David because he	4	agitated	high	25	John	David	he
418	209	unexpected	Mary agitated David because he	4	agitated	high	25	Mary	David	he
419	210	expected	John agitated David because he	4	agitated	high	25	John	David	he
420	210	unexpected	Sarah agitated David because he	4	agitated	high	25	Sarah	David	he
421	211	expected	John agitated Mary because he	4	agitated	high	25	John	Mary	he
422	211	unexpected	Sarah agitated Mary because he	4	agitated	high	25	Sarah	Mary	he
423	212	expected	John agitated Sarah because he	4	agitated	high	25	John	Sarah	he
424	212	unexpected	Mary agitated Sarah because he	4	agitated	high	25	Mary	Sarah	he
425	213	expected	David agitated John because he	4	agitated	high	25	David	John	he
426	213	unexpected	Mary agitated John because he	4	agitated	high	25	Mary	John	he
427	214	expected	David agitated John because he	4	agitated	high	25	David	John	he
428	214	unexpected	Sarah agitated John because he	4	agitated	high	25	Sarah	John	he
429	215	expected	David agitated Mary because he	4	agitated	high	25	David	Mary	he
430	215	unexpected	Sarah agitated Mary because he	4	agitated	high	25	Sarah	Mary	he
431	216	expected	David agitated Sarah because he	4	agitated	high	25	David	Sarah	he
432	216	unexpected	Mary agitated Sarah because he	4	agitated	high	25	Mary	Sarah	he
433	217	expected	Mary agitated John because she	4	agitated	high	25	Mary	John	she
434	217	unexpected	David agitated John because she	4	agitated	high	25	David	John	she
435	218	expected	Mary agitated David because she	4	agitated	high	25	Mary	David	she
436	218	unexpected	John agitated David because she	4	agitated	high	25	John	David	she
437	219	expected	Mary agitated Sarah because she	4	agitated	high	25	Mary	Sarah	she
438	219	unexpected	John agitated Sarah because she	4	agitated	high	25	John	Sarah	she
439	220	expected	Mary agitated Sarah because she	4	agitated	high	25	Mary	Sarah	she
440	220	unexpected	David agitated Sarah because she	4	agitated	high	25	David	Sarah	she
441	221	expected	Sarah agitated John because she	4	agitated	high	25	Sarah	John	she
442	221	unexpected	David agitated John because she	4	agitated	high	25	David	John	she
443	222	expected	Sarah agitated David because she	4	agitated	high	25	Sarah	David	she
444	222	unexpected	John agitated David because she	4	agitated	high	25	John	David	she
445	223	expected	Sarah agitated Mary because she	4	agitated	high	25	Sarah	Mary	she
446	223	unexpected	John agitated Mary because she	4	agitated	high	25	John	Mary	she
447	224	expected	Sarah agitated Mary because she	4	agitated	high	25	Sarah	Mary	she
448	224	unexpected	David agitated Mary because she	4	agitated	high	25	David	Mary	she
449	225	expected	John alarmed David because he	4	alarmed	low	0	John	David	he
450	225	unexpected	Mary alarmed David because he	4	alarmed	low	0	Mary	David	he
451	226	expected	John alarmed David because he	4	alarmed	low	0	John	David	he
452	226	unexpected	Sarah alarmed David because he	4	alarmed	low	0	Sarah	David	he
453	227	expected	John alarmed Mary because he	4	alarmed	low	0	John	Mary	he
454	227	unexpected	Sarah alarmed Mary because he	4	alarmed	low	0	Sarah	Mary	he
455	228	expected	John alarmed Sarah because he	4	alarmed	low	0	John	Sarah	he
456	228	unexpected	Mary alarmed Sarah because he	4	alarmed	low	0	Mary	Sarah	he
457	229	expected	David alarmed John because he	4	alarmed	low	0	David	John	he
458	229	unexpected	Mary alarmed John because he	4	alarmed	low	0	Mary	John	he
459	230	expected	David alarmed John because he	4	alarmed	low	0	David	John	he
460	230	unexpected	Sarah alarmed John because he	4	alarmed	low	0	Sarah	John	he
461	231	expected	David alarmed Mary because he	4	alarmed	low	0	David	Mary	he
462	231	unexpected	Sarah alarmed Mary because he	4	alarmed	low	0	Sarah	Mary	he
463	232	expected	David alarmed Sarah because he	4	alarmed	low	0	David	Sarah	he
464	232	unexpected	Mary alarmed Sarah because he	4	alarmed	low	0	Mary	Sarah	he
465	233	expected	Mary alarmed John because she	4	alarmed	low	0	Mary	John	she
466	233	unexpected	David alarmed John because she	4	alarmed	low	0	David	John	she
467	234	expected	Mary alarmed David because she	4	alarmed	low	0	Mary	David	she
468	234	unexpected	John alarmed David because she	4	alarmed	low	0	John	David	she
469	235	expected	Mary alarmed Sarah because she	4	alarmed	low	0	Mary	Sarah	she
470	235	unexpected	John alarmed Sarah because she	4	alarmed	low	0	John	Sarah	she
471	236	expected	Mary alarmed Sarah because she	4	alarmed	low	0	Mary	Sarah	she
472	236	unexpected	David alarmed Sarah because she	4	alarmed	low	0	David	Sarah	she
473	237	expected	Sarah alarmed John because she	4	alarmed	low	0	Sarah	John	she
474	237	unexpected	David alarmed John because she	4	alarmed	low	0	David	John	she
475	238	expected	Sarah alarmed David because she	4	alarmed	low	0	Sarah	David	she
476	238	unexpected	John alarmed David because she	4	alarmed	low	0	John	David	she
477	239	expected	Sarah alarmed Mary because she	4	alarmed	low	0	Sarah	Mary	she
478	239	unexpected	John alarmed Mary because she	4	alarmed	low	0	John	Mary	she
479	240	expected	Sarah alarmed Mary because she	4	alarmed	low	0	Sarah	Mary	she
480	240	unexpected	David alarmed Mary because she	4	alarmed	low	0	David	Mary	she
481	241	expected	John alienated David because he	4	alienated	low	21	John	David	he
482	241	unexpected	Mary alienated David because he	4	alienated	low	21	Mary	David	he
483	242	expected	John alienated David because he	4	alienated	low	21	John	David	he
484	242	unexpected	Sarah alienated David because he	4	alienated	low	21	Sarah	David	he
485	243	expected	John alienated Mary because he	4	alienated	low	21	John	Mary	he
486	243	unexpected	Sarah alienated Mary because he	4	alienated	low	21	Sarah	Mary	he
487	244	expected	John alienated Sarah because he	4	alienated	low	21	John	Sarah	he
488	244	unexpected	Mary alienated Sarah because he	4	alienated	low	21	Mary	Sarah	he
489	245	expected	David alienated John because he	4	alienated	low	21	David	John	he
490	245	unexpected	Mary alienated John because he	4	alienated	low	21	Mary	John	he
491	246	expected	David alienated John because he	4	alienated	low	21	David	John	he
492	246	unexpected	Sarah alienated John because he	4	alienated	low	21	Sarah	John	he
493	247	expected	David alienated Mary because he	4	alienated	low	21	David	Mary	he
494	247	unexpected	Sarah alienated Mary because he	4	alienated	low	21	Sarah	Mary	he
495	248	expected	David alienated Sarah because he	4	alienated	low	21	David	Sarah	he
496	248	unexpected	Mary alienated Sarah because he	4	alienated	low	21	Mary	Sarah	he
497	249	expected	Mary alienated John because she	4	alienated	low	21	Mary	John	she
498	249	unexpected	David alienated John because she	4	alienated	low	21	David	John	she
499	250	expected	Mary alienated David because she	4	alienated	low	21	Mary	David	she
500	250	unexpected	John alienated David because she	4	alienated	low	21	John	David	she
501	251	expected	Mary alienated Sarah because she	4	alienated	low	21	Mary	Sarah	she
502	251	unexpected	John alienated Sarah because she	4	alienated	low	21	John	Sarah	she
503	252	expected	Mary alienated Sarah because she	4	alienated	low	21	Mary	Sarah	she
504	252	unexpected	David alienated Sarah because she	4	alienated	low	21	David	Sarah	she
505	253	expected	Sarah alienated John because she	4	alienated	low	21	Sarah	John	she
506	253	unexpected	David alienated John because she	4	alienated	low	21	David	John	she
507	254	expected	Sarah alienated David because she	4	alienated	low	21	Sarah	David	she
508	254	unexpected	John alienated David because she	4	alienated	low	21	John	David	she
509	255	expected	Sarah alienated Mary because she	4	alienated	low	21	Sarah	Mary	she
510	255	unexpected	John alienated Mary because she	4	alienated	low	21	John	Mary	she
511	256	expected	Sarah alienated Mary because she	4	alienated	low	21	Sarah	Mary	she
512	256	unexpected	David alienated Mary because she	4	alienated	low	21	David	Mary	she
513	257	expected	John amazed David because he	4	amazed	low	4	John	David	he
514	257	unexpected	Mary amazed David because he	4	amazed	low	4	Mary	David	he
515	258	expected	John amazed David because he	4	amazed	low	4	John	David	he
516	258	unexpected	Sarah amazed David because he	4	amazed	low	4	Sarah	David	he
517	259	expected	John amazed Mary because he	4	amazed	low	4	John	Mary	he
518	259	unexpected	Sarah amazed Mary because he	4	amazed	low	4	Sarah	Mary	he
519	260	expected	John amazed Sarah because he	4	amazed	low	4	John	Sarah	he
520	260	unexpected	Mary amazed Sarah because he	4	amazed	low	4	Mary	Sarah	he
521	261	expected	David amazed John because he	4	amazed	low	4	David	John	he
522	261	unexpected	Mary amazed John because he	4	amazed	low	4	Mary	John	he
523	262	expected	David amazed John because he	4	amazed	low	4	David	John	he
524	262	unexpected	Sarah amazed John because he	4	amazed	low	4	Sarah	John	he
525	263	expected	David amazed Mary because he	4	amazed	low	4	David	Mary	he
526	263	unexpected	Sarah amazed Mary because he	4	amazed	low	4	Sarah	Mary	he
527	264	expected	David amazed Sarah because he	4	amazed	low	4	David	Sarah	he
528	264	unexpected	Mary amazed Sarah because he	4	amazed	low	4	Mary	Sarah	he
529	265	expected	Mary amazed John because she	4	amazed	low	4	Mary	John	she
530	265	unexpected	David amazed John because she	4	amazed	low	4	David	John	she
531	266	expected	Mary amazed David because she	4	amazed	low	4	Mary	David	she
532	266	unexpected	John amazed David because she	4	amazed	low	4	John	David	she
533	267	expected	Mary amazed Sarah because she	4	amazed	low	4	Mary	Sarah	she
534	267	unexpected	John amazed Sarah because she	4	amazed	low	4	John	Sarah	she
535	268	expected	Mary amazed Sarah because she	4	amazed	low	4	Mary	Sarah	she
536	268	unexpected	David amazed Sarah because she	4	amazed	low	4	David	Sarah	she
537	269	expected	Sarah amazed John because she	4	amazed	low	4	Sarah	John	she
538	269	unexpected	David amazed John because she	4	amazed	low	4	David	John	she
539	270	expected	Sarah amazed David because she	4	amazed	low	4	Sarah	David	she
540	270	unexpected	John amazed David because she	4	amazed	low	4	John	David	she
541	271	expected	Sarah amazed Mary because she	4	amazed	low	4	Sarah	Mary	she
542	271	unexpected	John amazed Mary because she	4	amazed	low	4	John	Mary	she
543	272	expected	Sarah amazed Mary because she	4	amazed	low	4	Sarah	Mary	she
544	272	unexpected	David amazed Mary because she	4	amazed	low	4	David	Mary	she
545	273	expected	John amused David because he	4	amused	low	7	John	David	he
546	273	unexpected	Mary amused David because he	4	amused	low	7	Mary	David	he
547	274	expected	John amused David because he	4	amused	low	7	John	David	he
548	274	unexpected	Sarah amused David because he	4	amused	low	7	Sarah	David	he
549	275	expected	John amused Mary because he	4	amused	low	7	John	Mary	he
550	275	unexpected	Sarah amused Mary because he	4	amused	low	7	Sarah	Mary	he
551	276	expected	John amused Sarah because he	4	amused	low	7	John	Sarah	he
