sentid	pairid	comparison	sentence	ROI	verb	freq_bin	frequency	NP1	NP2	pronoun
375	188	expected	David appalled John because he	4	appalled	high	32	David	John	he
376	188	unexpected	Sarah appalled John because he	4	appalled	high	32	David	Sarah	he
377	189	expected	Mary appalled Sarah because she	4	appalled	high	32	Mary	Sarah	she
378	189	unexpected	John appalled Sarah because she	4	appalled	high	32	Mary	John	she
379	190	expected	Mary appalled Sarah because she	4	appalled	high	32	Mary	Sarah	she
380	190	unexpected	David appalled Sarah because she	4	appalled	high	32	Mary	David	she
381	191	expected	Sarah appalled Mary because she	4	appalled	high	32	Sarah	Mary	she
382	191	unexpected	John appalled Mary because she	4	appalled	high	32	Sarah	John	she
383	192	expected	Sarah appalled Mary because she	4	appalled	high	32	Sarah	Mary	she
384	192	unexpected	David appalled Mary because she	4	appalled	high	32	Sarah	David	she
385	193	expected	John appeased David because he	4	appeased	low	5	John	David	he
386	193	unexpected	Mary appeased David because he	4	appeased	low	5	John	Mary	he
387	194	expected	John appeased David because he	4	appeased	low	5	John	David	he
388	194	unexpected	Sarah appeased David because he	4	appeased	low	5	John	Sarah	he
389	195	expected	David appeased John because he	4	appeased	low	5	David	John	he
390	195	unexpected	Mary appeased John because he	4	appeased	low	5	David	Mary	he
391	196	expected	David appeased John because he	4	appeased	low	5	David	John	he
392	196	unexpected	Sarah appeased John because he	4	appeased	low	5	David	Sarah	he
393	197	expected	Mary appeased Sarah because she	4	appeased	low	5	Mary	Sarah	she
394	197	unexpected	John appeased Sarah because she	4	appeased	low	5	Mary	John	she
395	198	expected	Mary appeased Sarah because she	4	appeased	low	5	Mary	Sarah	she
396	198	unexpected	David appeased Sarah because she	4	appeased	low	5	Mary	David	she
397	199	expected	Sarah appeased Mary because she	4	appeased	low	5	Sarah	Mary	she
398	199	unexpected	John appeased Mary because she	4	appeased	low	5	Sarah	John	she
399	200	expected	Sarah appeased Mary because she	4	appeased	low	5	Sarah	Mary	she
400	200	unexpected	David appeased Mary because she	4	appeased	low	5	Sarah	David	she
401	201	expected	John applauded David because he	4	applauded	low	12	John	David	he
402	201	unexpected	Mary applauded David because he	4	applauded	low	12	John	Mary	he
403	202	expected	John applauded David because he	4	applauded	low	12	John	David	he
404	202	unexpected	Sarah applauded David because he	4	applauded	low	12	John	Sarah	he
405	203	expected	David applauded John because he	4	applauded	low	12	David	John	he
406	203	unexpected	Mary applauded John because he	4	applauded	low	12	David	Mary	he
407	204	expected	David applauded John because he	4	applauded	low	12	David	John	he
408	204	unexpected	Sarah applauded John because he	4	applauded	low	12	David	Sarah	he
409	205	expected	Mary applauded Sarah because she	4	applauded	low	12	Mary	Sarah	she
410	205	unexpected	John applauded Sarah because she	4	applauded	low	12	Mary	John	she
411	206	expected	Mary applauded Sarah because she	4	applauded	low	12	Mary	Sarah	she
412	206	unexpected	David applauded Sarah because she	4	applauded	low	12	Mary	David	she
413	207	expected	Sarah applauded Mary because she	4	applauded	low	12	Sarah	Mary	she
414	207	unexpected	John applauded Mary because she	4	applauded	low	12	Sarah	John	she
415	208	expected	Sarah applauded Mary because she	4	applauded	low	12	Sarah	Mary	she
416	208	unexpected	David applauded Mary because she	4	applauded	low	12	Sarah	David	she
417	209	expected	John appreciated David because he	4	appreciated	high	94	John	David	he
418	209	unexpected	Mary appreciated David because he	4	appreciated	high	94	John	Mary	he
419	210	expected	John appreciated David because he	4	appreciated	high	94	John	David	he
420	210	unexpected	Sarah appreciated David because he	4	appreciated	high	94	John	Sarah	he
421	211	expected	David appreciated John because he	4	appreciated	high	94	David	John	he
422	211	unexpected	Mary appreciated John because he	4	appreciated	high	94	David	Mary	he
423	212	expected	David appreciated John because he	4	appreciated	high	94	David	John	he
424	212	unexpected	Sarah appreciated John because he	4	appreciated	high	94	David	Sarah	he
425	213	expected	Mary appreciated Sarah because she	4	appreciated	high	94	Mary	Sarah	she
426	213	unexpected	John appreciated Sarah because she	4	appreciated	high	94	Mary	John	she
427	214	expected	Mary appreciated Sarah because she	4	appreciated	high	94	Mary	Sarah	she
428	214	unexpected	David appreciated Sarah because she	4	appreciated	high	94	Mary	David	she
429	215	expected	Sarah appreciated Mary because she	4	appreciated	high	94	Sarah	Mary	she
430	215	unexpected	John appreciated Mary because she	4	appreciated	high	94	Sarah	John	she
431	216	expected	Sarah appreciated Mary because she	4	appreciated	high	94	Sarah	Mary	she
432	216	unexpected	David appreciated Mary because she	4	appreciated	high	94	Sarah	David	she
433	217	expected	John approached David because he	4	approached	high	75	John	David	he
434	217	unexpected	Mary approached David because he	4	approached	high	75	John	Mary	he
435	218	expected	John approached David because he	4	approached	high	75	John	David	he
436	218	unexpected	Sarah approached David because he	4	approached	high	75	John	Sarah	he
437	219	expected	David approached John because he	4	approached	high	75	David	John	he
438	219	unexpected	Mary approached John because he	4	approached	high	75	David	Mary	he
439	220	expected	David approached John because he	4	approached	high	75	David	John	he
440	220	unexpected	Sarah approached John because he	4	approached	high	75	David	Sarah	he
441	221	expected	Mary approached Sarah because she	4	approached	high	75	Mary	Sarah	she
442	221	unexpected	John approached Sarah because she	4	approached	high	75	Mary	John	she
443	222	expected	Mary approached Sarah because she	4	approached	high	75	Mary	Sarah	she
444	222	unexpected	David approached Sarah because she	4	approached	high	75	Mary	David	she
445	223	expected	Sarah approached Mary because she	4	approached	high	75	Sarah	Mary	she
446	223	unexpected	John approached Mary because she	4	approached	high	75	Sarah	John	she
447	224	expected	Sarah approached Mary because she	4	approached	high	75	Sarah	Mary	she
448	224	unexpected	David approached Mary because she	4	approached	high	75	Sarah	David	she
449	225	expected	John astonished David because he	4	astonished	low	13	John	David	he
450	225	unexpected	Mary astonished David because he	4	astonished	low	13	John	Mary	he
451	226	expected	John astonished David because he	4	astonished	low	13	John	David	he
452	226	unexpected	Sarah astonished David because he	4	astonished	low	13	John	Sarah	he
453	227	expected	David astonished John because he	4	astonished	low	13	David	John	he
454	227	unexpected	Mary astonished John because he	4	astonished	low	13	David	Mary	he
455	228	expected	David astonished John because he	4	astonished	low	13	David	John	he
456	228	unexpected	Sarah astonished John because he	4	astonished	low	13	David	Sarah	he
457	229	expected	Mary astonished Sarah because she	4	astonished	low	13	Mary	Sarah	she
458	229	unexpected	John astonished Sarah because she	4	astonished	low	13	Mary	John	she
459	230	expected	Mary astonished Sarah because she	4	astonished	low	13	Mary	Sarah	she
460	230	unexpected	David astonished Sarah because she	4	astonished	low	13	Mary	David	she
461	231	expected	Sarah astonished Mary because she	4	astonished	low	13	Sarah	Mary	she
462	231	unexpected	John astonished Mary because she	4	astonished	low	13	Sarah	John	she
463	232	expected	Sarah astonished Mary because she	4	astonished	low	13	Sarah	Mary	she
464	232	unexpected	David astonished Mary because she	4	astonished	low	13	Sarah	David	she
465	233	expected	John astounded David because he	4	astounded	low	0	John	David	he
466	233	unexpected	Mary astounded David because he	4	astounded	low	0	John	Mary	he
467	234	expected	John astounded David because he	4	astounded	low	0	John	David	he
468	234	unexpected	Sarah astounded David because he	4	astounded	low	0	John	Sarah	he
469	235	expected	David astounded John because he	4	astounded	low	0	David	John	he
470	235	unexpected	Mary astounded John because he	4	astounded	low	0	David	Mary	he
471	236	expected	David astounded John because he	4	astounded	low	0	David	John	he
472	236	unexpected	Sarah astounded John because he	4	astounded	low	0	David	Sarah	he
473	237	expected	Mary astounded Sarah because she	4	astounded	low	0	Mary	Sarah	she
474	237	unexpected	John astounded Sarah because she	4	astounded	low	0	Mary	John	she
475	238	expected	Mary astounded Sarah because she	4	astounded	low	0	Mary	Sarah	she
476	238	unexpected	David astounded Sarah because she	4	astounded	low	0	Mary	David	she
477	239	expected	Sarah astounded Mary because she	4	astounded	low	0	Sarah	Mary	she
478	239	unexpected	John astounded Mary because she	4	astounded	low	0	Sarah	John	she
479	240	expected	Sarah astounded Mary because she	4	astounded	low	0	Sarah	Mary	she
480	240	unexpected	David astounded Mary because she	4	astounded	low	0	Sarah	David	she
481	241	expected	John attracted David because he	4	attracted	low	1	John	David	he
482	241	unexpected	Mary attracted David because he	4	attracted	low	1	John	Mary	he
483	242	expected	John attracted David because he	4	attracted	low	1	John	David	he
484	242	unexpected	Sarah attracted David because he	4	attracted	low	1	John	Sarah	he
485	243	expected	David attracted John because he	4	attracted	low	1	David	John	he
486	243	unexpected	Mary attracted John because he	4	attracted	low	1	David	Mary	he
487	244	expected	David attracted John because he	4	attracted	low	1	David	John	he
488	244	unexpected	Sarah attracted John because he	4	attracted	low	1	David	Sarah	he
489	245	expected	Mary attracted Sarah because she	4	attracted	low	1	Mary	Sarah	she
490	245	unexpected	John attracted Sarah because she	4	attracted	low	1	Mary	John	she
491	246	expected	Mary attracted Sarah because she	4	attracted	low	1	Mary	Sarah	she
492	246	unexpected	David attracted Sarah because she	4	attracted	low	1	Mary	David	she
493	247	expected	Sarah attracted Mary because she	4	attracted	low	1	Sarah	Mary	she
494	247	unexpected	John attracted Mary because she	4	attracted	low	1	Sarah	John	she
495	248	expected	Sarah attracted Mary because she	4	attracted	low	1	Sarah	Mary	she
496	248	unexpected	David attracted Mary because she	4	attracted	low	1	Sarah	David	she
497	249	expected	John avoided David because he	4	avoided	high	68	John	David	he
498	249	unexpected	Mary avoided David because he	4	avoided	high	68	John	Mary	he
499	250	expected	John avoided David because he	4	avoided	high	68	John	David	he
500	250	unexpected	Sarah avoided David because he	4	avoided	high	68	John	Sarah	he
501	251	expected	David avoided John because he	4	avoided	high	68	David	John	he
502	251	unexpected	Mary avoided John because he	4	avoided	high	68	David	Mary	he
503	252	expected	David avoided John because he	4	avoided	high	68	David	John	he
504	252	unexpected	Sarah avoided John because he	4	avoided	high	68	David	Sarah	he
505	253	expected	Mary avoided Sarah because she	4	avoided	high	68	Mary	Sarah	she
506	253	unexpected	John avoided Sarah because she	4	avoided	high	68	Mary	John	she
507	254	expected	Mary avoided Sarah because she	4	avoided	high	68	Mary	Sarah	she
508	254	unexpected	David avoided Sarah because she	4	avoided	high	68	Mary	David	she
509	255	expected	Sarah avoided Mary because she	4	avoided	high	68	Sarah	Mary	she
510	255	unexpected	John avoided Mary because she	4	avoided	high	68	Sarah	John	she
511	256	expected	Sarah avoided Mary because she	4	avoided	high	68	Sarah	Mary	she
512	256	unexpected	David avoided Mary because she	4	avoided	high	68	Sarah	David	she
513	257	expected	John baffled David because he	4	baffled	low	1	John	David	he
514	257	unexpected	Mary baffled David because he	4	baffled	low	1	John	Mary	he
515	258	expected	John baffled David because he	4	baffled	low	1	John	David	he
516	258	unexpected	Sarah baffled David because he	4	baffled	low	1	John	Sarah	he
517	259	expected	David baffled John because he	4	baffled	low	1	David	John	he
518	259	unexpected	Mary baffled John because he	4	baffled	low	1	David	Mary	he
519	260	expected	David baffled John because he	4	baffled	low	1	David	John	he
520	260	unexpected	Sarah baffled John because he	4	baffled	low	1	David	Sarah	he
521	261	expected	Mary baffled Sarah because she	4	baffled	low	1	Mary	Sarah	she
522	261	unexpected	John baffled Sarah because she	4	baffled	low	1	Mary	John	she
523	262	expected	Mary baffled Sarah because she	4	baffled	low	1	Mary	Sarah	she
524	262	unexpected	David baffled Sarah because she	4	baffled	low	1	Mary	David	she
525	263	expected	Sarah baffled Mary because she	4	baffled	low	1	Sarah	Mary	she
526	263	unexpected	John baffled Mary because she	4	baffled	low	1	Sarah	John	she
527	264	expected	Sarah baffled Mary because she	4	baffled	low	1	Sarah	Mary	she
528	264	unexpected	David baffled Mary because she	4	baffled	low	1	Sarah	David	she
529	265	expected	John banished David because he	4	banished	low	9	John	David	he
530	265	unexpected	Mary banished David because he	4	banished	low	9	John	Mary	he
531	266	expected	John banished David because he	4	banished	low	9	John	David	he
532	266	unexpected	Sarah banished David because he	4	banished	low	9	John	Sarah	he
533	267	expected	David banished John because he	4	banished	low	9	David	John	he
534	267	unexpected	Mary banished John because he	4	banished	low	9	David	Mary	he
535	268	expected	David banished John because he	4	banished	low	9	David	John	he
536	268	unexpected	Sarah banished John because he	4	banished	low	9	David	Sarah	he
537	269	expected	Mary banished Sarah because she	4	banished	low	9	Mary	Sarah	she
538	269	unexpected	John banished Sarah because she	4	banished	low	9	Mary	John	she
539	270	expected	Mary banished Sarah because she	4	banished	low	9	Mary	Sarah	she
540	270	unexpected	David banished Sarah because she	4	banished	low	9	Mary	David	she
541	271	expected	Sarah banished Mary because she	4	banished	low	9	Sarah	Mary	she
542	271	unexpected	John banished Mary because she	4	banished	low	9	Sarah	John	she
543	272	expected	Sarah banished Mary because she	4	banished	low	9	Sarah	Mary	she
544	272	unexpected	David banished Mary because she	4	banished	low	9	Sarah	David	she
545	273	expected	John battled David because he	4	battled	low	6	John	David	he
546	273	unexpected	Mary battled David because he	4	battled	low	6	John	Mary	he
